MODEL_CODE,MODEL_MARKETING_NAME,PRODUCT_LINE,PRODUCT_LINE_DESCRIPTION,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,MODEL_YEAR,MODEL_COLOR_NAME,STATE_COMPLIANCE,VISIBILITY_INDICATOR,VISIBILITY_DATE,VISIBILITY_TIME
115TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/11/2002 00:00:00,0
130TLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
130TLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
130TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2003,NONE,,,08/06/2002 00:00:00,0
130TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2004,NONE,,,07/01/2003 00:00:00,0
130TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
130TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
130TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/11/2002 00:00:00,0
130TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/11/2002 00:00:00,0
130TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
130TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
130TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2003,NONE,,,08/06/2002 00:00:00,0
130TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2004,NONE,,,07/01/2003 00:00:00,0
130TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
130TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
130TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/11/2002 00:00:00,0
130TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/11/2002 00:00:00,0
F15MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F15MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F15MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15PLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,04/23/2002 00:00:00,0
F15PLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,04/23/2002 00:00:00,0
F15PLHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F15PLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15PLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15PLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15PLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15PLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,04/23/2002 00:00:00,0
F15PLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,04/23/2002 00:00:00,0
F15PLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F15PLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F15PLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15PLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15PLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15PLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F2.5MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,07/02/2003 00:00:00,0
F2.5MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,07/02/2003 00:00:00,0
F2.5MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F2.5MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F2.5MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F2.5MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F200TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
F200TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
F200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
F200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
F200TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
F200TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
F200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F225TURA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,04/23/2002 00:00:00,0
F225TURA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,04/23/2002 00:00:00,0
F225TURB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
F225TURC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
F225TURC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
F225TURD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F225TURD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F225TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
F225TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
F225TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
F225TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
F225TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
F225TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
F225TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F225TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25ELHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25ELHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25ELHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25ELHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25ELHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25ELHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25ELHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25ELHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25ELHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25ELHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25ELHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25ELHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25ELRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25ELRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25ELRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25ELRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25ELRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25ELRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25ELRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25ELRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25ELRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25ELRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25ESHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25ESHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25ESHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25ESHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25ESHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25ESHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25ESRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25ESRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25ESRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25MLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25MLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25MLHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25MLHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25MLHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25MLHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25MLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25MLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25MLHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/04/2001 00:00:00,0
F25MLHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/04/2001 00:00:00,0
F25MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25TLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25TLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F25TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F25TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F25TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
F25TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F30TLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F30TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2003,NONE,,,08/06/2002 00:00:00,0
F30TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F30TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40EJRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2003,NONE,,,07/01/2002 00:00:00,0
F40EJRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40EJRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40EJRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40ESRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40ESRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40MJHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MJHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MJHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2003,NONE,,,08/06/2002 00:00:00,0
F40MJHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2003,NONE,,,08/06/2002 00:00:00,0
F40MJHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40MJHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40MJHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40MJHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40MLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MLHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40MLHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40MLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40MLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40MLHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
F40MLHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
F40MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2003,NONE,,,08/06/2002 00:00:00,0
F40MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,12/22/2001 00:00:00,0
F40MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,12/22/2001 00:00:00,0
F40MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
150TJRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
150TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
150TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
150TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
150TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
150TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
150TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/11/2002 00:00:00,0
15MLHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
15MLHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
15MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
15MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
15MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,04/23/2002 00:00:00,0
15MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,04/23/2002 00:00:00,0
15MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
15MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
15MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
15MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
15MSHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
15MSHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
15MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
15MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
15MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
15MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40TLRA,NONE,1810,OUTBOARD MOTORS,,,2002,NONE,,,07/01/2001 00:00:00,0
F40TLRA,NONE,1810,OUTBOARD MOTORS,,,2002,NONE,,,07/01/2001 00:00:00,0
F40TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2003,NONE,,,08/06/2002 00:00:00,0
F40TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2003,NONE,,,08/06/2002 00:00:00,0
F40TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
